player_rating,opponent_rating,rating_diff,player_acpl,expected_acpl,acpl_gap,num_moves,avg_time_per_move,performance_rating,time_control_seconds,time_control,game_result,opening_eco,opening_family,color_played,is_suspicious
772,802,30,47,105,-58,33,9.53,1172,600,rapid,win,C00,C,white,1
802,772,30,78,105,-27,33,8.58,402,600,rapid,loss,C00,C,black,0
1500,1462,38,61,84,-23,45,7.66,1100,600,rapid,loss,A01,A,white,0
1462,1500,38,37,84,-47,45,9.96,1862,600,rapid,win,A01,A,black,1
1745,1655,90,64,75,-11,32,3.16,2145,180,blitz,win,B10,B,white,0
1655,1745,90,89,75,14,32,2.43,1255,180,blitz,loss,B10,B,black,0
1737,1781,44,20,75,-55,11,28.36,2137,600,rapid,win,C40,C,white,1
1781,1737,44,105,75,30,11,7.88,1381,600,rapid,loss,C40,C,black,0
1841,1734,107,23,70,-47,58,10.35,1441,600,rapid,loss,C23,C,white,1
1734,1841,107,40,75,-35,58,10.48,2134,600,rapid,win,C23,C,black,0
2619,2671,52,15,39,-24,33,7.87,3019,180,blitz,win,A58,A,white,0
2671,2619,52,29,39,-10,33,9.51,2271,180,blitz,loss,A58,A,black,0
2556,2622,66,26,39,-13,51,7.36,2956,180,blitz,win,D30,D,white,0
2622,2556,66,41,39,2,51,5.46,2222,180,blitz,loss,D30,D,black,0
2617,2504,113,19,39,-20,47,5.99,3017,180,blitz,win,E90,E,white,0
2504,2617,113,39,39,0,47,7.15,2104,180,blitz,loss,E90,E,black,0
2619,2568,51,24,39,-15,76,6.05,2619,180,blitz,draw,A16,A,white,0
2568,2619,51,24,39,-15,76,4.81,2568,180,blitz,draw,A16,A,black,0
2613,2549,64,12,39,-27,27,7.82,3013,180,blitz,win,A04,A,white,0
2549,2613,64,48,39,9,27,13.53,2149,180,blitz,loss,A04,A,black,0
2621,2589,32,69,39,30,35,7.57,2221,180,blitz,loss,A04,A,white,0
2589,2621,32,40,39,1,35,6.45,2989,180,blitz,win,A04,A,black,0
2468,2631,163,29,39,-10,58,4.23,2868,180,blitz,win,A08,A,white,0
2631,2468,163,42,39,3,58,5.04,2231,180,blitz,loss,A08,A,black,0
2626,2497,129,47,39,8,54,5.13,3026,180,blitz,win,A85,A,white,0
2497,2626,129,67,39,28,54,5.68,2097,180,blitz,loss,A85,A,black,0
2489,2636,147,75,39,36,42,5.93,2889,180,blitz,win,E04,E,white,0
2636,2489,147,93,39,54,42,8.06,2236,180,blitz,loss,E04,E,black,0
2647,2485,162,16,39,-23,18,10.6,2247,180,blitz,loss,A04,A,white,0
2485,2647,162,12,39,-27,18,5.62,2885,180,blitz,win,A04,A,black,0
2526,2656,130,12,39,-27,22,5.97,2926,180,blitz,win,A00,A,white,0
2656,2526,130,31,39,-8,22,9.73,2256,180,blitz,loss,A00,A,black,0
2493,2667,174,25,39,-14,45,10.62,2893,180,blitz,win,A13,A,white,0
2667,2493,174,45,39,6,45,6.71,2267,180,blitz,loss,A13,A,black,0
2663,2484,179,30,39,-9,20,7.19,3063,180,blitz,win,A16,A,white,0
2484,2663,179,78,39,39,20,13.2,2084,180,blitz,loss,A16,A,black,0
2713,2655,58,49,39,10,55,5.31,2313,180,blitz,loss,C02,C,white,0
2655,2713,58,43,39,4,55,4.92,3055,180,blitz,win,C02,C,black,0
2649,2584,65,18,39,-21,26,5.64,3049,180,blitz,win,E67,E,white,0
2584,2649,65,27,39,-12,26,10.72,2184,180,blitz,loss,E67,E,black,0
2641,2464,177,37,39,-2,23,6.69,3041,180,blitz,win,E00,E,white,0
2464,2641,177,80,39,41,23,10.56,2064,180,blitz,loss,E00,E,black,0
2503,2636,133,47,39,8,30,12.69,2103,180,blitz,loss,B15,B,white,0
2636,2503,133,24,39,-15,30,7.68,3036,180,blitz,win,B15,B,black,0
2631,2515,116,37,39,-2,39,6.35,3031,180,blitz,win,E60,E,white,0
2515,2631,116,36,39,-3,39,5.95,2115,180,blitz,loss,E60,E,black,0
2497,2642,145,35,39,-4,45,2.28,2897,180,blitz,win,A06,A,white,0
2642,2497,145,57,39,18,45,5.22,2242,180,blitz,loss,A06,A,black,0
2477,2637,160,69,39,30,30,8.16,2077,180,blitz,loss,C01,C,white,0
2637,2477,160,36,39,-3,30,8.29,3037,180,blitz,win,C01,C,black,0
2464,2633,169,46,39,7,31,9.69,2064,180,blitz,loss,D02,D,white,0
2633,2464,169,29,39,-10,31,7.41,3033,180,blitz,win,D02,D,black,0
2488,2628,140,35,39,-4,32,10.8,2088,180,blitz,loss,D37,D,white,0
2628,2488,140,24,39,-15,32,5.15,3028,180,blitz,win,D37,D,black,0
2623,2529,94,18,39,-21,24,4.66,3023,180,blitz,win,E90,E,white,0
2529,2623,94,38,39,-1,24,10.67,2129,180,blitz,loss,E90,E,black,0
2616,2613,3,27,39,-12,51,6.06,3016,180,blitz,win,A41,A,white,0
2613,2616,3,39,39,0,51,5.7,2213,180,blitz,loss,A41,A,black,0
2636,2608,28,34,39,-5,38,6.98,2236,180,blitz,loss,D37,D,white,0
2608,2636,28,20,39,-19,38,5.76,3008,180,blitz,win,D37,D,black,0
2512,2602,90,33,39,-6,37,9.97,2112,180,blitz,loss,A08,A,white,0
2602,2512,90,17,39,-22,37,5.4,3002,180,blitz,win,A08,A,black,0
2595,2570,25,38,39,-1,56,4.54,2995,180,blitz,win,A13,A,white,0
2570,2595,25,47,39,8,56,7.46,2170,180,blitz,loss,A13,A,black,0
2590,2446,144,9,39,-30,17,4.61,2990,180,blitz,win,A30,A,white,0
2446,2590,144,39,39,0,17,6.2,2046,180,blitz,loss,A30,A,black,0
2634,2581,53,35,39,-4,44,5.93,2234,180,blitz,loss,C10,C,white,0
2581,2634,53,24,39,-15,44,5.1,2981,180,blitz,win,C10,C,black,0
2500,2575,75,44,39,5,40,5.28,2100,180,blitz,loss,C00,C,white,0
2575,2500,75,19,39,-20,40,4.81,2975,180,blitz,win,C00,C,black,0
2583,2517,66,41,39,2,56,3.83,2183,180,blitz,loss,D00,D,white,0
2517,2583,66,28,39,-11,56,3.71,2917,180,blitz,win,D00,D,black,0
2459,2593,134,37,39,-2,28,9.01,2859,180,blitz,win,C02,C,white,0
2593,2459,134,59,39,20,28,5.27,2193,180,blitz,loss,C02,C,black,0
2420,2603,183,21,39,-18,32,7.28,2820,180,blitz,win,C07,C,white,0
2603,2420,183,38,39,-1,32,5.0,2203,180,blitz,loss,C07,C,black,0
2599,2437,162,36,39,-3,55,5.36,2999,180,blitz,win,D30,D,white,0
2437,2599,162,33,39,-6,55,6.93,2037,180,blitz,loss,D30,D,black,0
2591,2669,78,14,39,-25,30,4.65,2991,180,blitz,win,D11,D,white,0
2669,2591,78,37,39,-2,30,8.24,2269,180,blitz,loss,D11,D,black,0
2501,2600,99,31,39,-8,29,4.36,2901,180,blitz,win,C10,C,white,0
2600,2501,99,46,39,7,29,6.48,2200,180,blitz,loss,C10,C,black,0
2536,2593,57,41,39,2,23,8.62,2136,180,blitz,loss,D35,D,white,0
2593,2536,57,18,39,-21,23,5.25,2993,180,blitz,win,D35,D,black,0
2602,2547,55,40,39,1,23,6.14,2202,180,blitz,loss,A09,A,white,0
2547,2602,55,19,39,-20,23,5.68,2947,180,blitz,win,A09,A,black,0
2540,2610,70,29,39,-10,40,6.39,2940,180,blitz,win,D37,D,white,0
2610,2540,70,54,39,15,40,4.36,2210,180,blitz,loss,D37,D,black,0
2606,2485,121,27,39,-12,45,4.85,3006,180,blitz,win,B07,B,white,0
2485,2606,121,47,39,8,45,5.61,2085,180,blitz,loss,B07,B,black,0
2491,2608,117,25,39,-14,74,5.02,2491,180,blitz,draw,C02,C,white,0
2608,2491,117,24,39,-15,74,5.47,2608,180,blitz,draw,C02,C,black,0
2601,2574,27,10,39,-29,37,3.97,3001,180,blitz,win,D30,D,white,0
2574,2601,27,22,39,-17,37,4.86,2174,180,blitz,loss,D30,D,black,0
2573,2602,29,14,39,-25,74,7.79,2573,180,blitz,draw,D35,D,white,0
2602,2573,29,14,39,-25,74,6.4,2602,180,blitz,draw,D35,D,black,0
2688,2607,81,13,39,-26,28,8.37,3088,180,blitz,win,E04,E,white,0
2607,2688,81,30,39,-9,28,7.99,2207,180,blitz,loss,E04,E,black,0
2604,2391,213,28,39,-11,59,6.07,3004,180,blitz,win,A35,A,white,0
2391,2604,213,43,39,4,59,5.73,1991,180,blitz,loss,A35,A,black,0
2599,2470,129,17,39,-22,27,7.34,2999,180,blitz,win,E16,E,white,0
2470,2599,129,41,39,2,27,7.98,2070,180,blitz,loss,E16,E,black,0
2417,2603,186,36,39,-3,56,7.16,2417,180,blitz,draw,B13,B,white,0
2603,2417,186,36,39,-3,56,4.26,2603,180,blitz,draw,B13,B,black,0
2597,2513,84,30,39,-9,25,4.76,2997,180,blitz,win,A45,A,white,0
2513,2597,84,43,39,4,25,10.8,2113,180,blitz,loss,A45,A,black,0
2509,2376,133,22,39,-17,59,9.79,2909,600,rapid,win,D30,D,white,0
2376,2509,133,38,39,-1,59,8.7,1976,600,rapid,loss,D30,D,black,0
2524,2420,104,45,39,6,30,16.06,2124,600,rapid,loss,E01,E,white,0
2420,2524,104,20,39,-19,30,15.47,2820,600,rapid,win,E01,E,black,0
2536,2533,3,25,39,-14,54,10.79,2136,600,rapid,loss,E01,E,white,0
2533,2536,3,13,39,-26,54,9.04,2933,600,rapid,win,E01,E,black,0
2528,2407,121,61,39,22,66,8.76,2928,600,rapid,win,A04,A,white,0
2407,2528,121,63,39,24,66,9.09,2007,600,rapid,loss,A04,A,black,0
2494,2541,47,14,39,-25,31,14.46,2894,600,rapid,win,C07,C,white,0
2541,2494,47,39,39,0,31,7.89,2141,600,rapid,loss,C07,C,black,0
2385,2529,144,21,39,-18,43,5.3,2385,600,rapid,draw,E05,E,white,0
2529,2385,144,21,39,-18,43,9.77,2529,600,rapid,draw,E05,E,black,0
2545,2414,131,18,39,-21,34,10.61,2145,600,rapid,loss,A62,A,white,0
2414,2545,131,7,39,-32,34,14.42,2814,600,rapid,win,A62,A,black,0
2556,2600,44,46,39,7,67,8.33,2156,600,rapid,loss,D01,D,white,0
2600,2556,44,36,39,-3,67,8.5,3000,600,rapid,win,D01,D,black,0
2583,2567,16,33,39,-6,54,10.19,2983,600,rapid,win,E04,E,white,0
2567,2583,16,45,39,6,54,9.83,2167,600,rapid,loss,E04,E,black,0
2553,2589,36,10,39,-29,26,7.85,2953,600,rapid,win,D01,D,white,0
2589,2553,36,24,39,-15,26,11.03,2189,600,rapid,loss,D01,D,black,0
2456,2556,100,10,39,-29,61,8.99,2456,600,rapid,draw,D00,D,white,0
2556,2456,100,11,39,-28,61,9.27,2556,600,rapid,draw,D00,D,black,0
2568,2487,81,33,39,-6,39,13.35,2168,600,rapid,loss,D01,D,white,0
2487,2568,81,21,39,-18,39,10.77,2887,600,rapid,win,D01,D,black,0
2425,2583,158,15,39,-24,45,6.55,2825,600,rapid,win,A08,A,white,0
2583,2425,158,30,39,-9,45,6.28,2183,600,rapid,loss,A08,A,black,0
2577,2428,149,21,39,-18,49,4.32,2977,600,rapid,win,D01,D,white,0
2428,2577,149,40,39,1,49,6.83,2028,600,rapid,loss,D01,D,black,0
2390,2571,181,32,39,-7,30,3.13,1990,600,rapid,loss,E04,E,white,0
2571,2390,181,15,39,-24,30,7.26,2971,600,rapid,win,E04,E,black,0
2565,2426,139,19,39,-20,16,20.59,2965,600,rapid,win,B14,B,white,0
2426,2565,139,46,39,7,16,17.82,2026,600,rapid,loss,B14,B,black,0
2579,2465,114,46,39,7,54,10.32,2179,600,rapid,loss,E90,E,white,0
2465,2579,114,28,39,-11,54,10.97,2865,600,rapid,win,E90,E,black,0
2580,2554,26,22,39,-17,65,5.34,2580,600,rapid,draw,A58,A,white,0
2554,2580,26,21,39,-18,65,9.35,2554,600,rapid,draw,A58,A,black,0
2420,2594,174,13,39,-26,88,6.78,2820,600,rapid,win,D02,D,white,0
2594,2420,174,24,39,-15,88,6.82,2194,600,rapid,loss,D02,D,black,0
2580,2699,119,17,39,-22,50,7.66,2980,600,rapid,win,E00,E,white,0
2699,2580,119,34,39,-5,50,8.31,2299,600,rapid,loss,E00,E,black,0
2605,2306,299,41,39,2,17,6.92,2205,600,rapid,loss,C02,C,white,0
2306,2605,299,14,39,-25,17,6.55,2706,600,rapid,win,C02,C,black,0
2433,2598,165,32,39,-7,57,4.12,2033,600,rapid,loss,E04,E,white,0
2598,2433,165,16,39,-23,57,6.52,2998,600,rapid,win,E04,E,black,0
2594,2323,271,25,39,-14,31,14.0,2994,600,rapid,win,B12,B,white,0
2323,2594,271,41,39,2,31,12.34,1923,600,rapid,loss,B12,B,black,0
2509,2584,75,27,39,-12,79,7.56,2109,600,rapid,loss,D35,D,white,0
2584,2509,75,21,39,-18,79,6.93,2984,600,rapid,win,D35,D,black,0
2578,2382,196,19,39,-20,63,5.21,2978,600,rapid,win,A40,A,white,0
2382,2578,196,32,39,-7,63,7.79,1982,600,rapid,loss,A40,A,black,0
2583,2444,139,49,39,10,44,10.41,2583,600,rapid,draw,B90,B,white,0
2444,2583,139,50,39,11,44,10.93,2444,600,rapid,draw,B90,B,black,0
2553,2570,17,35,39,-4,34,13.41,2153,600,rapid,loss,E04,E,white,0
2570,2553,17,21,39,-18,34,8.45,2970,600,rapid,win,E04,E,black,0
2547,2559,12,45,39,6,42,7.73,2147,600,rapid,loss,C10,C,white,0
2559,2547,12,28,39,-11,42,5.3,2959,600,rapid,win,C10,C,black,0
2547,2559,12,17,39,-22,53,9.92,2547,600,rapid,draw,C10,C,white,0
2559,2547,12,15,39,-24,53,4.19,2559,600,rapid,draw,C10,C,black,0
2461,2577,116,14,39,-25,16,3.64,2861,600,rapid,win,C02,C,white,0
2577,2461,116,73,39,34,16,3.57,2177,600,rapid,loss,C02,C,black,0
2569,2407,162,34,39,-5,46,8.53,2969,600,rapid,win,B30,B,white,0
2407,2569,162,48,39,9,46,12.05,2007,600,rapid,loss,B30,B,black,0
2563,2346,217,41,39,2,40,6.16,2963,600,rapid,win,B03,B,white,0
2346,2563,217,52,39,13,40,2.64,1946,600,rapid,loss,B03,B,black,0
2575,2615,40,50,39,11,42,8.34,2175,600,rapid,loss,E05,E,white,0
2615,2575,40,33,39,-6,42,12.78,3015,600,rapid,win,E05,E,black,0
2596,2386,210,47,39,8,42,7.3,2196,600,rapid,loss,E00,E,white,0
2386,2596,210,22,39,-17,42,7.87,2786,600,rapid,win,E00,E,black,0
2473,2586,113,32,39,-7,58,10.35,2073,600,rapid,loss,C07,C,white,0
2586,2473,113,44,39,5,58,10.11,2986,600,rapid,win,C07,C,black,0
2461,2591,130,50,39,11,35,13.66,2461,600,rapid,draw,A40,A,white,0
2591,2461,130,51,39,12,35,9.06,2591,600,rapid,draw,A40,A,black,0
2583,2402,181,23,39,-16,29,7.22,2983,600,rapid,win,A15,A,white,0
2402,2583,181,44,39,5,29,17.72,2002,600,rapid,loss,A15,A,black,0
2498,2571,73,28,39,-11,37,6.08,2098,600,rapid,loss,C10,C,white,0
2571,2498,73,11,39,-28,37,4.21,2971,600,rapid,win,C10,C,black,0
2590,2468,122,44,39,5,83,4.18,2190,600,rapid,loss,A48,A,white,0
2468,2590,122,35,39,-4,83,7.14,2868,600,rapid,win,A48,A,black,0
2577,2600,23,12,39,-27,40,10.98,2977,600,rapid,win,D30,D,white,0
2600,2577,23,30,39,-9,40,14.15,2200,600,rapid,loss,D30,D,black,0
2570,2451,119,15,39,-24,57,8.5,2970,600,rapid,win,A15,A,white,0
2451,2570,119,31,39,-8,57,10.38,2051,600,rapid,loss,A15,A,black,0
2275,2566,291,27,39,-12,33,11.47,1875,600,rapid,loss,E04,E,white,0
2566,2275,291,10,39,-29,33,14.5,2966,600,rapid,win,E04,E,black,0
2469,2580,111,23,39,-16,32,8.83,2869,600,rapid,win,D30,D,white,0
2580,2469,111,27,39,-12,32,5.69,2180,600,rapid,loss,D30,D,black,0
2577,2259,318,35,39,-4,38,10.96,2977,600,rapid,win,A15,A,white,0
2259,2577,318,49,39,10,38,13.3,1859,600,rapid,loss,A15,A,black,0
2576,2588,12,36,39,-3,46,7.01,2976,600,rapid,win,D37,D,white,0
2588,2576,12,54,39,15,46,7.85,2188,600,rapid,loss,D37,D,black,0
2581,2471,110,16,39,-23,25,3.6,2981,600,rapid,win,A15,A,white,0
2471,2581,110,55,39,16,25,4.4,2071,600,rapid,loss,A15,A,black,0
2396,2558,162,27,39,-12,42,10.52,1996,600,rapid,loss,C07,C,white,0
2558,2396,162,11,39,-28,42,6.22,2958,600,rapid,win,C07,C,black,0
2560,2513,47,61,39,22,82,7.2,2560,600,rapid,draw,A11,A,white,0
2513,2560,47,48,39,9,82,7.32,2513,600,rapid,draw,A11,A,black,0
2693,2567,126,16,39,-23,24,14.14,3093,600,rapid,win,E04,E,white,0
2567,2693,126,48,39,9,24,14.35,2167,600,rapid,loss,E04,E,black,0
2345,2311,34,58,39,19,46,18.82,2345,1200,classical,draw,A09,A,white,0
2311,2345,34,61,39,22,46,42.31,2311,1200,classical,draw,A09,A,black,0
2207,2337,130,44,39,5,54,42.63,1807,1200,classical,loss,E04,E,white,0
2337,2207,130,24,39,-15,54,29.01,2737,1200,classical,win,E04,E,black,0
2331,2519,188,30,39,-9,55,35.02,2331,1200,classical,draw,A62,A,white,0
2519,2331,188,31,39,-8,55,44.02,2519,1200,classical,draw,A62,A,black,0
2200,2324,124,29,39,-10,22,40.86,1800,1200,classical,loss,A05,A,white,0
2324,2200,124,10,39,-29,22,23.87,2724,1200,classical,win,A05,A,black,0
2329,2337,8,28,39,-11,41,38.62,2729,1200,classical,win,E04,E,white,0
2337,2329,8,41,39,2,41,44.88,1937,1200,classical,loss,E04,E,black,0
2264,2337,73,25,39,-14,57,11.52,2664,1200,classical,win,C10,C,white,0
2337,2264,73,41,39,2,57,34.0,1937,1200,classical,loss,C10,C,black,0
2342,2233,109,4,39,-35,47,33.21,2342,1200,classical,draw,D26,D,white,0
2233,2342,109,4,39,-35,47,10.27,2233,1200,classical,draw,D26,D,black,0
2607,2333,274,14,39,-25,26,53.27,2607,1200,classical,draw,E04,E,white,0
2333,2607,274,14,39,-25,26,77.76,2333,1200,classical,draw,E04,E,black,0
2324,2204,120,9,39,-30,19,38.91,2724,1200,classical,win,A11,A,white,0
2204,2324,120,32,39,-7,19,22.76,1804,1200,classical,loss,A11,A,black,0
2317,2143,174,42,39,3,32,66.39,2717,1200,classical,win,D01,D,white,0
2143,2317,174,73,39,34,32,31.79,1743,1200,classical,loss,D01,D,black,0
2323,2147,176,15,39,-24,55,27.07,2323,1200,classical,draw,A86,A,white,0
2147,2323,176,14,39,-25,55,36.86,2147,1200,classical,draw,A86,A,black,0
2249,2310,61,9,39,-30,18,32.35,1849,1200,classical,loss,A06,A,white,0
2310,2249,61,25,39,-14,18,66.4,2710,1200,classical,win,A06,A,black,0
2328,2264,64,51,39,12,9,26.94,1928,1200,classical,loss,A34,A,white,0
2264,2328,64,4,39,-35,9,15.03,2664,1200,classical,win,A34,A,black,0
2320,2161,159,20,39,-19,48,29.26,2720,1200,classical,win,D11,D,white,0
2161,2320,159,40,39,1,48,33.05,1761,1200,classical,loss,D11,D,black,0
2136,2327,191,15,39,-24,32,64.5,2136,1200,classical,draw,C07,C,white,0
2327,2136,191,13,39,-26,32,16.66,2327,1200,classical,draw,C07,C,black,0
2333,2191,142,11,39,-28,45,27.32,2333,1200,classical,draw,E06,E,white,0
2191,2333,142,10,39,-29,45,31.88,2191,1200,classical,draw,E06,E,black,0
2190,2322,132,98,39,59,11,41.29,1790,1200,classical,loss,C10,C,white,0
2322,2190,132,43,39,4,11,25.57,2722,1200,classical,win,C10,C,black,0
2330,2156,174,33,39,-6,49,22.82,2330,1500,classical,draw,D71,D,white,0
2156,2330,174,32,39,-7,49,14.35,2156,1500,classical,draw,D71,D,black,0
2142,2320,178,45,39,6,36,49.92,1742,1200,classical,loss,D37,D,white,0
2320,2142,178,17,39,-22,36,45.43,2720,1200,classical,win,D37,D,black,0
2307,2196,111,44,39,5,36,26.9,2707,1200,classical,win,E10,E,white,0
2196,2307,111,63,39,24,36,21.89,1796,1200,classical,loss,E10,E,black,0
2272,2323,51,7,39,-32,36,24.53,2672,1200,classical,win,C10,C,white,0
2323,2272,51,34,39,-5,36,20.63,1923,1200,classical,loss,C10,C,black,0
2308,2322,14,7,39,-32,26,27.59,2708,1200,classical,win,B07,B,white,0
2322,2308,14,33,39,-6,26,55.85,1922,1200,classical,loss,B07,B,black,0
2357,2321,36,14,39,-25,40,38.6,2757,1200,classical,win,C02,C,white,0
2321,2357,36,38,39,-1,40,37.63,1921,1200,classical,loss,C02,C,black,0
2334,2375,41,19,39,-20,29,55.96,1934,1200,classical,loss,A13,A,white,0
2375,2334,41,6,39,-33,29,48.28,2775,1200,classical,win,A13,A,black,0
2240,2351,111,36,39,-3,38,52.48,2640,1200,classical,win,A13,A,white,0
2351,2240,111,58,39,19,38,52.29,1951,1200,classical,loss,A13,A,black,0
2195,2356,161,13,39,-26,51,36.25,2195,1200,classical,draw,A13,A,white,0
2356,2195,161,13,39,-26,51,42.62,2356,1200,classical,draw,A13,A,black,0
2164,2349,185,28,39,-11,51,46.46,1764,1200,classical,loss,E04,E,white,0
2349,2164,185,16,39,-23,51,22.92,2749,1200,classical,win,E04,E,black,0
2568,2354,214,15,39,-24,25,74.47,2968,1200,classical,win,C01,C,white,0
2354,2568,214,48,39,9,25,34.41,1954,1200,classical,loss,C01,C,black,0
2347,2174,173,18,39,-21,41,28.2,2747,1200,classical,win,A62,A,white,0
2174,2347,173,34,39,-5,41,44.71,1774,1200,classical,loss,A62,A,black,0
2339,2218,121,21,39,-18,23,38.62,2739,1200,classical,win,B36,B,white,0
2218,2339,121,15,39,-24,23,55.12,1818,1200,classical,loss,B36,B,black,0
2330,2196,134,11,39,-28,47,15.03,2730,1200,classical,win,D30,D,white,0
2196,2330,134,31,39,-8,47,34.57,1796,1200,classical,loss,D30,D,black,0
2315,2448,133,25,39,-14,30,82.23,2715,900,classical,win,E04,E,white,0
2448,2315,133,42,39,3,30,69.46,2048,900,classical,loss,E04,E,black,0
2297,2327,30,13,39,-26,34,48.57,2697,1200,classical,win,C00,C,white,0
2327,2297,30,31,39,-8,34,48.22,1927,1200,classical,loss,C00,C,black,0
2179,2327,148,4,39,-35,19,20.27,2579,1200,classical,win,C10,C,white,0
2327,2179,148,28,39,-11,19,45.78,1927,1200,classical,loss,C10,C,black,0
2159,2319,160,38,39,-1,29,18.24,1759,1200,classical,loss,A40,A,white,0
2319,2159,160,19,39,-20,29,21.9,2719,1200,classical,win,A40,A,black,0
2323,2226,97,20,39,-19,49,19.18,2323,1500,classical,draw,D11,D,white,0
2226,2323,97,18,39,-21,49,25.25,2226,1500,classical,draw,D11,D,black,0
2219,2340,121,14,39,-25,21,14.26,2619,1500,classical,win,A40,A,white,0
2340,2219,121,44,39,5,21,15.44,1940,1500,classical,loss,A40,A,black,0
2341,2326,15,13,39,-26,51,27.07,2341,1500,classical,draw,D21,D,white,0
2326,2341,15,14,39,-25,51,21.02,2326,1500,classical,draw,D21,D,black,0
2216,2358,142,18,39,-21,42,12.83,2616,1200,classical,win,C10,C,white,0
2358,2216,142,29,39,-10,42,33.56,1958,1200,classical,loss,C10,C,black,0
2352,2166,186,14,39,-25,50,41.52,2752,1200,classical,win,D11,D,white,0
2166,2352,186,31,39,-8,50,48.17,1766,1200,classical,loss,D11,D,black,0
2213,2369,156,17,39,-22,41,40.77,2613,1200,classical,win,C10,C,white,0
2369,2213,156,33,39,-6,41,58.33,1969,1200,classical,loss,C10,C,black,0
2386,2250,136,27,39,-12,37,39.03,1986,1200,classical,loss,A40,A,white,0
2250,2386,136,14,39,-25,37,44.42,2650,1200,classical,win,A40,A,black,0
2398,2435,37,14,39,-25,15,67.59,1998,1500,classical,loss,E04,E,white,0
2435,2398,37,6,39,-33,15,46.94,2835,1500,classical,win,E04,E,black,0
2381,2206,175,28,39,-11,47,57.8,2781,1200,classical,win,E90,E,white,0
2206,2381,175,43,39,4,47,33.28,1806,1200,classical,loss,E90,E,black,0
2241,2395,154,10,39,-29,30,66.36,2641,1200,classical,win,A23,A,white,0
2395,2241,154,26,39,-13,30,23.42,1995,1200,classical,loss,A23,A,black,0
2217,2410,193,27,39,-12,37,45.86,2617,1200,classical,win,A23,A,white,0
2410,2217,193,39,39,0,37,47.08,2010,1200,classical,loss,A23,A,black,0
2411,2396,15,31,39,-8,37,22.62,2411,1200,classical,draw,A16,A,white,0
2396,2411,15,30,39,-9,37,40.59,2396,1200,classical,draw,A16,A,black,0
2425,2255,170,27,39,-12,21,107.29,2025,1200,classical,loss,A09,A,white,0
2255,2425,170,7,39,-32,21,31.54,2655,1200,classical,win,A09,A,black,0
2396,2436,40,14,39,-25,30,39.52,2796,1200,classical,win,D02,D,white,0
2436,2396,40,42,39,3,30,45.07,2036,1200,classical,loss,D02,D,black,0
2423,2536,113,13,39,-26,24,29.8,2823,1200,classical,win,E90,E,white,0
2536,2423,113,54,39,15,24,60.53,2136,1200,classical,loss,E90,E,black,0
1525,1925,400,68,84,-16,32,4.55,1925,180,blitz,win,D02,D,white,0
1925,1525,400,52,70,-18,32,5.63,1525,180,blitz,loss,D02,D,black,0
1681,1523,158,35,75,-40,45,2.38,2081,180,blitz,win,D02,D,white,0
1523,1681,158,55,84,-29,45,3.45,1123,180,blitz,loss,D02,D,black,0
1895,1745,150,24,70,-46,65,7.34,2295,600,rapid,win,B01,B,white,1
1745,1895,150,37,75,-38,65,3.96,1345,600,rapid,loss,B01,B,black,0
1430,700,730,46,84,-38,20,2.73,1830,180,blitz,win,C41,C,white,0
700,1430,730,96,105,-9,20,2.58,300,180,blitz,loss,C41,C,black,0
1560,629,931,53,84,-31,27,3.3,1960,300,blitz,win,C23,C,white,0
629,1560,931,90,105,-15,27,4.87,229,300,blitz,loss,C23,C,black,0
932,601,331,146,105,41,21,4.18,1332,180,blitz,win,C41,C,white,0
601,932,331,201,105,96,21,14.43,201,180,blitz,loss,C41,C,black,0
617,507,110,122,105,17,31,3.62,217,180,blitz,loss,A04,A,white,0
507,617,110,90,105,-15,31,5.8,907,180,blitz,win,A04,A,black,0
628,645,17,117,105,12,38,3.1,1028,180,blitz,win,C44,C,white,0
645,628,17,141,105,36,38,3.19,245,180,blitz,loss,C44,C,black,0
601,749,148,59,105,-46,27,2.17,1001,180,blitz,win,D02,D,white,1
749,601,148,79,105,-26,27,4.03,349,180,blitz,loss,D02,D,black,0
572,1163,591,79,105,-26,24,2.66,972,600,rapid,win,C50,C,white,0
1163,572,591,117,100,17,24,4.0,763,600,rapid,loss,C50,C,black,0
621,580,41,41,105,-64,20,5.8,1021,600,rapid,win,A00,A,white,1
580,621,41,90,105,-15,20,2.84,180,600,rapid,loss,A00,A,black,0
592,650,58,162,105,57,23,7.69,192,600,rapid,loss,D02,D,white,0
650,592,58,124,105,19,23,19.24,1050,600,rapid,win,D02,D,black,0
419,573,154,88,105,-17,31,3.07,19,600,rapid,loss,C25,C,white,0
573,419,154,58,105,-47,31,5.86,973,600,rapid,win,C25,C,black,1
579,614,35,235,105,130,31,6.78,179,600,rapid,loss,C40,C,white,0
614,579,35,207,105,102,31,12.23,1014,600,rapid,win,C40,C,black,0
708,601,107,18,105,-87,3,1.4,1108,600,rapid,win,C00,C,white,1
601,708,107,162,105,57,3,24.99,201,600,rapid,loss,C00,C,black,0
607,638,31,171,105,66,28,1.35,207,600,rapid,loss,C48,C,white,0
638,607,31,137,105,32,28,5.75,1038,600,rapid,win,C48,C,black,0
1260,1258,2,11,90,-79,32,2.53,1660,1500,classical,win,C40,C,white,1
1258,1260,2,40,90,-50,32,7.32,858,1500,classical,loss,C40,C,black,1
